"site_code","plot_code","year","month","day"
"USA.NorthSlope.HappyValley-C18","USA.NorthSlope.HappyValley-C18.095",2003,8,8
"USA.NorthSlope.HappyValley-C19","USA.NorthSlope.HappyValley-C19.066",2001,7,19
"USA.NorthSlope.HappyValley-C19","USA.NorthSlope.HappyValley-C19.084",2003,8,8
"USA.NorthSlope.HappyValley-C19","USA.NorthSlope.HappyValley-C19.085",2003,8,8
"USA.NorthSlope.HappyValley-C19","USA.NorthSlope.HappyValley-C19.086",2003,8,8
"USA.NorthSlope.HappyValley-C19","USA.NorthSlope.HappyValley-C19.087",2003,8,8
"USA.NorthSlope.HappyValley-C20","USA.NorthSlope.HappyValley-C20.052",2002,6,29
"USA.NorthSlope.HappyValley-C20","USA.NorthSlope.HappyValley-C20.053",2002,6,29
"USA.NorthSlope.HappyValley-C20","USA.NorthSlope.HappyValley-C20.054",2002,6,29
"USA.NorthSlope.HappyValley-C20","USA.NorthSlope.HappyValley-C20.056",2002,6,29
"USA.NorthSlope.HappyValley-C20","USA.NorthSlope.HappyValley-C20.057",2002,6,29
"USA.NorthSlope.HoweIsland-C12","USA.NorthSlope.HoweIsland-C12.021",2001,8,28
"USA.NorthSlope.HoweIsland-C12","USA.NorthSlope.HoweIsland-C12.023",2001,8,28
"USA.NorthSlope.HoweIsland-C12","USA.NorthSlope.HoweIsland-C12.024",2001,8,28
"USA.NorthSlope.HoweIsland-C12","USA.NorthSlope.HoweIsland-C12.025",2003,8,3
"USA.NorthSlope.HoweIsland-C12","USA.NorthSlope.HoweIsland-C12.026",2003,8,3
"USA.NorthSlope.HoweIsland-C12","USA.NorthSlope.HoweIsland-C12.110",2003,8,3
"USA.NorthSlope.HoweIsland-C12","USA.NorthSlope.HoweIsland-C12.111",2003,8,3
"USA.NorthSlope.HoweIsland-C12","USA.NorthSlope.HoweIsland-C12.113",2003,8,3
"USA.NorthSlope.HoweIsland-C12","USA.NorthSlope.HoweIsland-C12.114",2003,8,3
"USA.NorthSlope.HoweIsland-C12","USA.NorthSlope.HoweIsland-C12.115",2003,8,3
"USA.NorthSlope.HoweIsland-C13","USA.NorthSlope.HoweIsland-C13.022",2003,8,2
"USA.NorthSlope.HoweIsland-C13","USA.NorthSlope.HoweIsland-C13.027",2003,8,2
"USA.NorthSlope.HoweIsland-C13","USA.NorthSlope.HoweIsland-C13.028",2001,8,28
"USA.NorthSlope.HoweIsland-C13","USA.NorthSlope.HoweIsland-C13.112",2003,8,3
"USA.NorthSlope.HoweIsland-C13","USA.NorthSlope.HoweIsland-C13.116",2003,8,3
"USA.NorthSlope.Sagwon-C15","USA.NorthSlope.Sagwon-C15.058",2002,6,30
"USA.NorthSlope.Sagwon-C15","USA.NorthSlope.Sagwon-C15.059",2002,6,30
"USA.NorthSlope.Sagwon-C15","USA.NorthSlope.Sagwon-C15.060",2003,8,7
"USA.NorthSlope.Sagwon-C15","USA.NorthSlope.Sagwon-C15.061",2003,8,7
"USA.NorthSlope.Sagwon-C15","USA.NorthSlope.Sagwon-C15.063",2001,7,20
"USA.NorthSlope.Sagwon-C15","USA.NorthSlope.Sagwon-C15.064",2001,7,20
"USA.NorthSlope.Sagwon-C15","USA.NorthSlope.Sagwon-C15.069",2003,8,7
"USA.NorthSlope.Sagwon-C15","USA.NorthSlope.Sagwon-C15.070",2003,8,7
"USA.NorthSlope.Sagwon-C15","USA.NorthSlope.Sagwon-C15.071",2002,6,30
"USA.NorthSlope.Sagwon-C15","USA.NorthSlope.Sagwon-C15.072",2003,8,7
"USA.NorthSlope.Sagwon-C16","USA.NorthSlope.Sagwon-C16.029",2001,8,29
"USA.NorthSlope.Sagwon-C16","USA.NorthSlope.Sagwon-C16.055",2000,8,23
"USA.NorthSlope.Sagwon-C16","USA.NorthSlope.Sagwon-C16.065",2001,7,20
"USA.NorthSlope.Sagwon-C16","USA.NorthSlope.Sagwon-C16.067",2000,8,18
"USA.NorthSlope.Sagwon-C16","USA.NorthSlope.Sagwon-C16.068",2002,6,30
"USA.NorthSlope.Sagwon-C18","USA.NorthSlope.Sagwon-C18.073",2003,8,5
"USA.NorthSlope.Sagwon-C18","USA.NorthSlope.Sagwon-C18.074",2003,8,5
"USA.NorthSlope.Sagwon-C18","USA.NorthSlope.Sagwon-C18.076",2003,8,6
"USA.NorthSlope.Sagwon-C18","USA.NorthSlope.Sagwon-C18.078",2003,8,6
"USA.NorthSlope.Sagwon-C18","USA.NorthSlope.Sagwon-C18.080",2003,8,6
"USA.NorthSlope.Sagwon-C19","USA.NorthSlope.Sagwon-C19.062",2000,8,22
"USA.NorthSlope.Sagwon-C19","USA.NorthSlope.Sagwon-C19.075",2003,8,8
"USA.NorthSlope.Sagwon-C19","USA.NorthSlope.Sagwon-C19.077",2003,8,8
"USA.NorthSlope.Sagwon-C19","USA.NorthSlope.Sagwon-C19.079",2003,8,8
"USA.NorthSlope.Sagwon-C19","USA.NorthSlope.Sagwon-C19.081",2003,8,8
"USA.NorthSlope.WestDock-C14","USA.NorthSlope.WestDock-C14.098",2000,8,17
"USA.NorthSlope.WestDock-C14","USA.NorthSlope.WestDock-C14.099",2002,7,2
"USA.NorthSlope.WestDock-C14","USA.NorthSlope.WestDock-C14.100",2002,7,2
"USA.NorthSlope.WestDock-C14","USA.NorthSlope.WestDock-C14.101",2002,7,2
"USA.NorthSlope.WestDock-C14","USA.NorthSlope.WestDock-C14.102",2000,8,20
"Russia.HeissIsland.Krenkel-1","Russia.HeissIsland.Krenkel-1.60",2010,8,11
"Russia.HeissIsland.Krenkel-1","Russia.HeissIsland.Krenkel-1.61",2010,8,11
"Russia.HeissIsland.Krenkel-1","Russia.HeissIsland.Krenkel-1.62",2010,8,11
"Russia.HeissIsland.Krenkel-1","Russia.HeissIsland.Krenkel-1.63",2010,8,11
"Russia.HeissIsland.Krenkel-1","Russia.HeissIsland.Krenkel-1.64",2010,8,11
"Russia.HeissIsland.Krenkel-2","Russia.HeissIsland.Krenkel-2.65",2010,8,12
"Russia.HeissIsland.Krenkel-2","Russia.HeissIsland.Krenkel-2.66",2010,8,12
"Russia.HeissIsland.Krenkel-2","Russia.HeissIsland.Krenkel-2.67",2010,8,12
"Russia.HeissIsland.Krenkel-2","Russia.HeissIsland.Krenkel-2.68",2010,8,12
"Russia.HeissIsland.Krenkel-2","Russia.HeissIsland.Krenkel-2.69",2010,8,12
"Russia.Yamal.Kharasavey-1","Russia.Yamal.Kharasavey-1.40",2008,8,21
"Russia.Yamal.Kharasavey-1","Russia.Yamal.Kharasavey-1.41",2008,8,21
"Russia.Yamal.Kharasavey-1","Russia.Yamal.Kharasavey-1.42",2008,8,21
"Russia.Yamal.Kharasavey-1","Russia.Yamal.Kharasavey-1.43",2008,8,21
"Russia.Yamal.Kharasavey-1","Russia.Yamal.Kharasavey-1.44",2008,8,21
"Russia.Yamal.Kharasavey-2a","Russia.Yamal.Kharasavey-2a.45",2008,8,22
"Russia.Yamal.Kharasavey-2a","Russia.Yamal.Kharasavey-2a.46",2008,8,22
"Russia.Yamal.Kharasavey-2b","Russia.Yamal.Kharasavey-2b.47",2008,8,23
"Russia.Yamal.Kharasavey-2b","Russia.Yamal.Kharasavey-2b.48",2008,8,23
"Russia.Yamal.Kharasavey-2b","Russia.Yamal.Kharasavey-2b.49",2008,8,23
"Russia.Yamal.Laborovaya-1","Russia.Yamal.Laborovaya-1.15",2007,8,15
"Russia.Yamal.Laborovaya-1","Russia.Yamal.Laborovaya-1.16",2007,8,15
"Russia.Yamal.Laborovaya-1","Russia.Yamal.Laborovaya-1.17",2007,8,15
"Russia.Yamal.Laborovaya-1","Russia.Yamal.Laborovaya-1.18",2007,8,15
"Russia.Yamal.Laborovaya-1","Russia.Yamal.Laborovaya-1.19",2007,8,15
"Russia.Yamal.Laborovaya-2","Russia.Yamal.Laborovaya-2.20",2007,8,17
"Russia.Yamal.Laborovaya-2","Russia.Yamal.Laborovaya-2.21",2007,8,17
"Russia.Yamal.Laborovaya-2","Russia.Yamal.Laborovaya-2.22",2007,8,17
"Russia.Yamal.Laborovaya-2","Russia.Yamal.Laborovaya-2.23",2007,8,17
"Russia.Yamal.Laborovaya-2","Russia.Yamal.Laborovaya-2.24",2007,8,17
"Russia.Yamal.Nadym-1","Russia.Yamal.Nadym-1.01",2007,8,6
"Russia.Yamal.Nadym-1","Russia.Yamal.Nadym-1.02",2007,8,6
"Russia.Yamal.Nadym-1","Russia.Yamal.Nadym-1.03",2007,8,6
"Russia.Yamal.Nadym-1","Russia.Yamal.Nadym-1.04",2007,8,6
"Russia.Yamal.Nadym-1","Russia.Yamal.Nadym-1.05",2007,8,6
"Russia.Yamal.Nadym-2-H","Russia.Yamal.Nadym-2-H.06",2007,8,8
"Russia.Yamal.Nadym-2-H","Russia.Yamal.Nadym-2-H.07",2007,8,8
"Russia.Yamal.Nadym-2-H","Russia.Yamal.Nadym-2-H.08",2007,8,8
"Russia.Yamal.Nadym-2-IH","Russia.Yamal.Nadym-2-IH.09",2007,8,8
"Russia.Yamal.Nadym-2-IH","Russia.Yamal.Nadym-2-IH.10",2007,8,8
"Russia.Yamal.Nadym-2-IH","Russia.Yamal.Nadym-2-IH.11",2007,8,8
"Russia.Yamal.OstrovBelyy-1","Russia.Yamal.OstrovBelyy-1.49",2009,7,24
"Russia.Yamal.OstrovBelyy-1","Russia.Yamal.OstrovBelyy-1.50",2009,7,24
"Russia.Yamal.OstrovBelyy-1","Russia.Yamal.OstrovBelyy-1.51",2009,7,24
"Russia.Yamal.OstrovBelyy-1","Russia.Yamal.OstrovBelyy-1.52",2009,7,24
"Russia.Yamal.OstrovBelyy-1","Russia.Yamal.OstrovBelyy-1.53",2009,7,24
"Russia.Yamal.OstrovBelyy-2","Russia.Yamal.OstrovBelyy-2.54",2009,7,22
"Russia.Yamal.OstrovBelyy-2","Russia.Yamal.OstrovBelyy-2.55",2009,7,22
"Russia.Yamal.OstrovBelyy-2","Russia.Yamal.OstrovBelyy-2.56",2009,7,22
"Russia.Yamal.OstrovBelyy-2","Russia.Yamal.OstrovBelyy-2.57",2009,7,22
"Russia.Yamal.OstrovBelyy-2","Russia.Yamal.OstrovBelyy-2.58",2009,7,22
"Russia.Yamal.VaskinyDachi-1","Russia.Yamal.VaskinyDachi-1.25",2007,8,23
"Russia.Yamal.VaskinyDachi-1","Russia.Yamal.VaskinyDachi-1.26",2007,8,23
"Russia.Yamal.VaskinyDachi-1","Russia.Yamal.VaskinyDachi-1.27",2007,8,23
"Russia.Yamal.VaskinyDachi-1","Russia.Yamal.VaskinyDachi-1.28",2007,8,23
"Russia.Yamal.VaskinyDachi-1","Russia.Yamal.VaskinyDachi-1.29",2007,8,23
"Russia.Yamal.VaskinyDachi-2","Russia.Yamal.VaskinyDachi-2.30",2007,8,26
"Russia.Yamal.VaskinyDachi-2","Russia.Yamal.VaskinyDachi-2.31",2007,8,26
"Russia.Yamal.VaskinyDachi-2","Russia.Yamal.VaskinyDachi-2.32",2007,8,26
"Russia.Yamal.VaskinyDachi-2","Russia.Yamal.VaskinyDachi-2.33",2007,8,26
"Russia.Yamal.VaskinyDachi-2","Russia.Yamal.VaskinyDachi-2.34",2007,8,26
"Russia.Yamal.VaskinyDachi-3","Russia.Yamal.VaskinyDachi-3.35",2007,8,28
"Russia.Yamal.VaskinyDachi-3","Russia.Yamal.VaskinyDachi-3.36",2007,8,28
"Russia.Yamal.VaskinyDachi-3","Russia.Yamal.VaskinyDachi-3.37",2007,8,28
"Russia.Yamal.VaskinyDachi-3","Russia.Yamal.VaskinyDachi-3.38",2007,8,28
"Russia.Yamal.VaskinyDachi-3","Russia.Yamal.VaskinyDachi-3.39",2007,8,28
"Canada.MelvilleIsland.Alpha","Canada.MelvilleIsland.Alpha.NE1",2008,7,27
"Canada.MelvilleIsland.Alpha","Canada.MelvilleIsland.Alpha.NE2",2008,7,27
"Canada.MelvilleIsland.Alpha","Canada.MelvilleIsland.Alpha.NE3",2008,7,27
"Canada.MelvilleIsland.Alpha","Canada.MelvilleIsland.Alpha.NE4",2008,7,27
"Canada.MelvilleIsland.Alpha","Canada.MelvilleIsland.Alpha.NW1",2008,7,27
"Canada.MelvilleIsland.Alpha","Canada.MelvilleIsland.Alpha.NW2",2008,7,27
"Canada.MelvilleIsland.Alpha","Canada.MelvilleIsland.Alpha.SE1",2008,7,27
"Canada.MelvilleIsland.Alpha","Canada.MelvilleIsland.Alpha.SE2",2008,7,27
"Canada.MelvilleIsland.Alpha","Canada.MelvilleIsland.Alpha.SE3",2008,7,27
"Canada.MelvilleIsland.Alpha","Canada.MelvilleIsland.Alpha.SW1",2008,7,27
"Canada.MelvilleIsland.Alpha","Canada.MelvilleIsland.Alpha.SW2",2008,7,27
"Canada.MelvilleIsland.Charlie","Canada.MelvilleIsland.Charlie.NE1",2008,7,27
"Canada.MelvilleIsland.Charlie","Canada.MelvilleIsland.Charlie.NE2",2008,7,27
"Canada.MelvilleIsland.Charlie","Canada.MelvilleIsland.Charlie.NW1",2008,7,27
"Canada.MelvilleIsland.Charlie","Canada.MelvilleIsland.Charlie.NW2",2008,7,27
"Canada.MelvilleIsland.Charlie","Canada.MelvilleIsland.Charlie.SE1",2008,7,27
"Canada.MelvilleIsland.Charlie","Canada.MelvilleIsland.Charlie.SE2",2008,7,27
"Canada.MelvilleIsland.Charlie","Canada.MelvilleIsland.Charlie.SW1",2008,7,27
"Canada.MelvilleIsland.Charlie","Canada.MelvilleIsland.Charlie.SW2",2008,7,27
"Canada.MelvilleIsland.Delta","Canada.MelvilleIsland.Delta.NE",2008,7,27
"Canada.MelvilleIsland.Delta","Canada.MelvilleIsland.Delta.NW",2008,7,27
"Canada.MelvilleIsland.Delta","Canada.MelvilleIsland.Delta.SE",2008,7,27
"Canada.MelvilleIsland.Delta","Canada.MelvilleIsland.Delta.SW",2008,7,27
"Canada.MelvilleIsland.GOM","Canada.MelvilleIsland.GOM.NE",2008,7,27
"Canada.MelvilleIsland.GOM","Canada.MelvilleIsland.GOM.SE",2008,7,27
"Canada.MelvilleIsland.GOM","Canada.MelvilleIsland.GOM.NW",2008,7,27
"Canada.MelvilleIsland.GOP","Canada.MelvilleIsland.GOP.NE1",2008,7,27
"Canada.MelvilleIsland.GOP","Canada.MelvilleIsland.GOP.NE2",2008,7,27
"Canada.MelvilleIsland.GOP","Canada.MelvilleIsland.GOP.NW1",2008,7,27
"Canada.MelvilleIsland.GOP","Canada.MelvilleIsland.GOP.NW2",2008,7,27
"Canada.MelvilleIsland.GOP","Canada.MelvilleIsland.GOP.SE1",2008,7,27
"Canada.MelvilleIsland.GOP","Canada.MelvilleIsland.GOP.SE2",2008,7,27
"Canada.MelvilleIsland.GOP","Canada.MelvilleIsland.GOP.SW1",2008,7,27
"Canada.MelvilleIsland.GOP","Canada.MelvilleIsland.GOP.SW2",2008,7,27
"Canada.MelvilleIsland.GOW","Canada.MelvilleIsland.GOW.NE",2008,7,27
"Canada.MelvilleIsland.GOW","Canada.MelvilleIsland.GOW.SE",2008,7,27
"Canada.MelvilleIsland.GOW","Canada.MelvilleIsland.GOW.NW",2008,7,27
"Canada.MelvilleIsland.GOW","Canada.MelvilleIsland.GOW.SW",2008,7,27
"Canada.MelvilleIsland.Hotel","Canada.MelvilleIsland.Hotel.NE",2008,7,27
"Canada.MelvilleIsland.Hotel","Canada.MelvilleIsland.Hotel.NW",2008,7,27
"Canada.MelvilleIsland.Hotel","Canada.MelvilleIsland.Hotel.SE",2008,7,27
"Canada.MelvilleIsland.Hotel","Canada.MelvilleIsland.Hotel.SW",2008,7,27
"Canada.MelvilleIsland.India","Canada.MelvilleIsland.India.NE",2008,7,27
"Canada.MelvilleIsland.India","Canada.MelvilleIsland.India.NW",2008,7,27
"Canada.MelvilleIsland.India","Canada.MelvilleIsland.India.SE",2008,7,27
"Canada.MelvilleIsland.India","Canada.MelvilleIsland.India.SW2",2008,7,27
"Canada.MelvilleIsland.Juliet","Canada.MelvilleIsland.Juliet.NW",2008,7,27
"Canada.MelvilleIsland.Juliet","Canada.MelvilleIsland.Juliet.NE",2008,7,27
"Canada.MelvilleIsland.Juliet","Canada.MelvilleIsland.Juliet.SE1",2008,7,27
"Canada.MelvilleIsland.Juliet","Canada.MelvilleIsland.Juliet.SW",2008,7,27
"Canada.MelvilleIsland.PTM","Canada.MelvilleIsland.PTM.NE",2008,7,27
"Canada.MelvilleIsland.PTM","Canada.MelvilleIsland.PTM.NW",2008,7,27
"Canada.MelvilleIsland.PTM","Canada.MelvilleIsland.PTM.SE",2008,7,27
"Canada.MelvilleIsland.PTM","Canada.MelvilleIsland.PTM.SW",2008,7,27
"Canada.MelvilleIsland.PTP","Canada.MelvilleIsland.PTP.NE1",2008,7,27
"Canada.MelvilleIsland.PTP","Canada.MelvilleIsland.PTP.NE2",2008,7,27
"Canada.MelvilleIsland.PTP","Canada.MelvilleIsland.PTP.NW1",2008,7,27
"Canada.MelvilleIsland.PTP","Canada.MelvilleIsland.PTP.NW2",2008,7,27
"Canada.MelvilleIsland.PTP","Canada.MelvilleIsland.PTP.SE1",2008,7,27
"Canada.MelvilleIsland.PTP","Canada.MelvilleIsland.PTP.SE2",2008,7,27
"Canada.MelvilleIsland.PTP","Canada.MelvilleIsland.PTP.SW1",2008,7,27
"Canada.MelvilleIsland.PTP","Canada.MelvilleIsland.PTP.SW2",2008,7,27
"Canada.MelvilleIsland.PTW","Canada.MelvilleIsland.PTW.NE",2008,7,27
"Canada.MelvilleIsland.PTW","Canada.MelvilleIsland.PTW.NW",2008,7,27
"Canada.MelvilleIsland.PTW","Canada.MelvilleIsland.PTW.SE",2008,7,27
"Canada.MelvilleIsland.PTW","Canada.MelvilleIsland.PTW.SW",2008,7,27
"Canada.BylotIsland.QarlikturvikValley","Canada.BylotIsland.QarlikturvikValley.3",2019,8,12
"Canada.BylotIsland.QarlikturvikValley","Canada.BylotIsland.QarlikturvikValley.4",2019,8,12
"Canada.BylotIsland.QarlikturvikValley","Canada.BylotIsland.QarlikturvikValley.5",2019,8,12
"Canada.BylotIsland.QarlikturvikValley","Canada.BylotIsland.QarlikturvikValley.6",2019,8,12
"Canada.BylotIsland.QarlikturvikValley","Canada.BylotIsland.QarlikturvikValley.7",2019,8,12
"Canada.BylotIsland.QarlikturvikValley","Canada.BylotIsland.QarlikturvikValley.8",2019,8,12
"Canada.BylotIsland.MesicPlateau","Canada.BylotIsland.MesicPlateau.A1",2018,7,30
"Canada.BylotIsland.MesicPlateau","Canada.BylotIsland.MesicPlateau.B1",2018,7,30
"Canada.BylotIsland.MesicPlateau","Canada.BylotIsland.MesicPlateau.C1",2018,7,30
"Canada.BylotIsland.MesicPlateau","Canada.BylotIsland.MesicPlateau.D1",2018,7,30
"Canada.BylotIsland.MesicPolygons","Canada.BylotIsland.MesicPolygons.E1",2018,7,30
"Canada.BylotIsland.MesicPolygons","Canada.BylotIsland.MesicPolygons.F1",2018,7,30
"Canada.BylotIsland.MesicPolygons","Canada.BylotIsland.MesicPolygons.G1",2018,7,30
"Canada.BylotIsland.MesicPolygons","Canada.BylotIsland.MesicPolygons.H1",2018,7,30
"Canada.KluaneLake.Gladstone-MixedTundra","Canada.KluaneLake.Gladstone-MixedTundra.03",2008,7,11
"Canada.KluaneLake.Gladstone-MixedTundra","Canada.KluaneLake.Gladstone-MixedTundra.04",2008,7,11
"Canada.KluaneLake.Gladstone-MixedTundra","Canada.KluaneLake.Gladstone-MixedTundra.05",2008,7,12
"Canada.KluaneLake.Gladstone-MixedTundra","Canada.KluaneLake.Gladstone-MixedTundra.06",2008,7,13
"Canada.KluaneLake.Gladstone-MixedTundra","Canada.KluaneLake.Gladstone-MixedTundra.07",2008,7,15
"Canada.KluaneLake.Gladstone-ShrubTundra","Canada.KluaneLake.Gladstone-ShrubTundra.01",2008,7,9
"Canada.KluaneLake.Gladstone-ShrubTundra","Canada.KluaneLake.Gladstone-ShrubTundra.02",2008,7,10
"Canada.KluaneLake.Outpost-MixedTundra","Canada.KluaneLake.Outpost-MixedTundra.01",2007,7,6
"Canada.KluaneLake.Outpost-MixedTundra","Canada.KluaneLake.Outpost-MixedTundra.02",2007,7,6
"Canada.KluaneLake.Outpost-MixedTundra","Canada.KluaneLake.Outpost-MixedTundra.03",2007,7,6
"Canada.KluaneLake.Outpost-MixedTundra","Canada.KluaneLake.Outpost-MixedTundra.04",2007,7,7
"Canada.KluaneLake.Outpost-MixedTundra","Canada.KluaneLake.Outpost-MixedTundra.05",2007,7,7
"Canada.KluaneLake.Outpost-ShrubTundra","Canada.KluaneLake.Outpost-ShrubTundra.06",2007,7,8
"Canada.KluaneLake.Outpost-ShrubTundra","Canada.KluaneLake.Outpost-ShrubTundra.07",2007,7,9
"Canada.KluaneLake.Outpost-ShrubTundra","Canada.KluaneLake.Outpost-ShrubTundra.08",2007,7,9
"Canada.KluaneLake.Printers-MixedTundra","Canada.KluaneLake.Printers-MixedTundra.01",2007,7,24
"Canada.KluaneLake.Printers-MixedTundra","Canada.KluaneLake.Printers-MixedTundra.02",2007,7,24
"Canada.KluaneLake.Printers-ShrubTundra","Canada.KluaneLake.Printers-ShrubTundra.03",2008,8,1
"Canada.KluaneLake.Printers-ShrubTundra","Canada.KluaneLake.Printers-ShrubTundra.04",2008,8,2
"Canada.KluaneLake.Quill-MixedTundra","Canada.KluaneLake.Quill-MixedTundra.01",2007,7,2
"Canada.KluaneLake.Quill-MixedTundra","Canada.KluaneLake.Quill-MixedTundra.02",2007,7,2
"Canada.KluaneLake.Quill-MixedTundra","Canada.KluaneLake.Quill-MixedTundra.03",2007,7,3
"Canada.KluaneLake.Quill-MixedTundra","Canada.KluaneLake.Quill-MixedTundra.05",2007,7,12
"Canada.KluaneLake.Quill-MixedTundra","Canada.KluaneLake.Quill-MixedTundra.06",2007,7,12
"Canada.KluaneLake.Quill-MixedTundra","Canada.KluaneLake.Quill-MixedTundra.07",2007,7,13
"Canada.KluaneLake.Quill-ShrubTundra","Canada.KluaneLake.Quill-ShrubTundra.04",2007,7,3
"Canada.KluaneLake.Quill-ShrubTundra","Canada.KluaneLake.Quill-ShrubTundra.08",2007,7,14
"Canada.KluaneLake.Quill-ShrubTundra","Canada.KluaneLake.Quill-ShrubTundra.09",2007,7,15
"Canada.KluaneLake.Ruby-MixedTundra","Canada.KluaneLake.Ruby-MixedTundra.01",2007,7,29
"Canada.KluaneLake.Ruby-MixedTundra","Canada.KluaneLake.Ruby-MixedTundra.02",2007,7,30
"Canada.KluaneLake.Ruby-MixedTundra","Canada.KluaneLake.Ruby-MixedTundra.03",2007,7,30
"Canada.KluaneLake.Ruby-MixedTundra","Canada.KluaneLake.Ruby-MixedTundra.04",2007,7,30
"Canada.KluaneLake.Ruby-MixedTundra","Canada.KluaneLake.Ruby-MixedTundra.05",2007,8,1
"Canada.KluaneLake.Ruby-MixedTundra","Canada.KluaneLake.Ruby-MixedTundra.06",2007,8,1
"Canada.KluaneLake.Ruby-MixedTundra","Canada.KluaneLake.Ruby-MixedTundra.07",2007,8,2
"Canada.KluaneLake.Ruby-MixedTundra","Canada.KluaneLake.Ruby-MixedTundra.08",2007,8,2
"Canada.KluaneLake.Ruby-MixedTundra","Canada.KluaneLake.Ruby-MixedTundra.09",2007,8,3
"Canada.KluaneLake.Ruby-MixedTundra","Canada.KluaneLake.Ruby-MixedTundra.10",2007,8,3
"Canada.KluaneLake.Ruby-MixedTundra","Canada.KluaneLake.Ruby-MixedTundra.11",2007,8,5
"Canada.KluaneLake.Ruby-MixedTundra","Canada.KluaneLake.Ruby-MixedTundra.12",2007,8,5
"Canada.KluaneLake.Ruby-MixedTundra","Canada.KluaneLake.Ruby-MixedTundra.13",2007,8,7
"Canada.KluaneLake.Ruby-MixedTundra","Canada.KluaneLake.Ruby-MixedTundra.14",2007,8,7
"Canada.KluaneLake.Ruby-MixedTundra","Canada.KluaneLake.Ruby-MixedTundra.15",2007,8,8
"Canada.KluaneLake.Ruby-MixedTundra","Canada.KluaneLake.Ruby-MixedTundra.16",2007,8,9
"Canada.KluaneLake.Ruby-MixedTundra","Canada.KluaneLake.Ruby-MixedTundra.18",2007,8,10
"Canada.KluaneLake.Ruby-MixedTundra","Canada.KluaneLake.Ruby-MixedTundra.19",2007,8,11
"Canada.KluaneLake.Ruby-MixedTundra","Canada.KluaneLake.Ruby-MixedTundra.23",2008,7,29
"Canada.KluaneLake.Ruby-MixedTundra","Canada.KluaneLake.Ruby-MixedTundra.24",2008,7,30
"Canada.KluaneLake.Ruby-ShrubTundra","Canada.KluaneLake.Ruby-ShrubTundra.17",2007,8,10
"Canada.KluaneLake.Ruby-ShrubTundra","Canada.KluaneLake.Ruby-ShrubTundra.22",2008,7,28
"Canada.DaringLake.LowBirch","Canada.DaringLake.LowBirch.1",2008,8,8
"Canada.DaringLake.LowBirch","Canada.DaringLake.LowBirch.2",2008,8,10
"Canada.DaringLake.LowBirch","Canada.DaringLake.LowBirch.3",2008,8,18
"Canada.DaringLake.LowBirch","Canada.DaringLake.LowBirch.4",2008,8,20
"Canada.DaringLake.LowBirch","Canada.DaringLake.LowBirch.5",2008,8,22
"Canada.DaringLake.MediumBirch","Canada.DaringLake.MediumBirch.11",2008,8,19
"Canada.DaringLake.MediumBirch","Canada.DaringLake.MediumBirch.15",2008,8,21
"Canada.DaringLake.MediumBirch","Canada.DaringLake.MediumBirch.2",2008,8,13
"Canada.DaringLake.MediumBirch","Canada.DaringLake.MediumBirch.5",2008,8,14
"Canada.DaringLake.MediumBirch","Canada.DaringLake.MediumBirch.8",2008,8,17
"Canada.BonifaceRiver.AB1","Canada.BonifaceRiver.AB1.1",2019,8,28
"Canada.BonifaceRiver.AB2","Canada.BonifaceRiver.AB2.1",2018,8,28
"Canada.BonifaceRiver.AB8","Canada.BonifaceRiver.AB8.1",2019,8,19
"Canada.BonifaceRiver.LSA2","Canada.BonifaceRiver.LSA2.1",2019,8,26
"Canada.BonifaceRiver.LSA4","Canada.BonifaceRiver.LSA4.1",2019,8,26
"Canada.BonifaceRiver.LSA6","Canada.BonifaceRiver.LSA6.1",2019,8,30
"Canada.BonifaceRiver.RcL5","Canada.BonifaceRiver.RcL5.1",2019,8,27
"Canada.BonifaceRiver.RcmL0","Canada.BonifaceRiver.RcmL0.1",2018,8,27
"Canada.BonifaceRiver.RcmL6","Canada.BonifaceRiver.RcmL6.1",2019,8,24
"Canada.ChukotkaRiver.TH1","Canada.ChukotkaRiver.TH1.1",2019,8,9
"Canada.ChukotkaRiver.TH4","Canada.ChukotkaRiver.TH4.1",2019,8,11
"Canada.ChukotkaRiver.TH5","Canada.ChukotkaRiver.TH5.1",2019,8,8
"Canada.ChukotkaRiver.TPO2","Canada.ChukotkaRiver.TPO2.1",2019,8,7
"Canada.ChukotkaRiver.TPO3","Canada.ChukotkaRiver.TPO3.1",2019,8,12
"Canada.ChukotkaRiver.TPO5","Canada.ChukotkaRiver.TPO5.1",2019,8,10
"Canada.ClearwaterLake.AB1","Canada.ClearwaterLake.AB1.1",2018,8,13
"Canada.ClearwaterLake.AB2","Canada.ClearwaterLake.AB2.1",2018,8,10
"Canada.ClearwaterLake.AB3","Canada.ClearwaterLake.AB3.1",2018,8,7
"Canada.ClearwaterLake.LS0","Canada.ClearwaterLake.LS0.1",2018,8,6
"Canada.ClearwaterLake.LS1","Canada.ClearwaterLake.LS1.1",2018,8,8
"Canada.ClearwaterLake.LSA2","Canada.ClearwaterLake.LSA2.1",2018,8,11
"Canada.ClearwaterLake.RcL3","Canada.ClearwaterLake.RcL3.1",2018,8,14
"Canada.ClearwaterLake.RcmL0","Canada.ClearwaterLake.RcmL0.1",2018,8,9
"Canada.ClearwaterLake.RcmL2","Canada.ClearwaterLake.RcmL2.1",2018,8,12
