dataset_id,contributor,country,locale,site_code,site_id,plot_id,plot_code,coord_type,latitude,longitude,year,month,day,citation_short,citation,bioclim_zone,plant_biomass_density_gm2
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.D4,D4,C,Greenland.Zackenberg.D4.C,plot,74.49272,-20.498779,2004,7,8,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,305.85
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.D4,D4,CO2,Greenland.Zackenberg.D4.CO2,plot,74.492853,-20.498306,2004,8,19,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,458.22
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.D4,D4,D,Greenland.Zackenberg.D4.D,plot,74.492756,-20.498678,2004,7,17,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,501.74
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.D4,D4,E,Greenland.Zackenberg.D4.E,plot,74.492764,-20.498577,2004,7,25,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,434.88
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.D4,D4,F,Greenland.Zackenberg.D4.F,plot,74.492782,-20.498476,2004,7,30,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,311.97
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.D4,D4,G,Greenland.Zackenberg.D4.G,plot,74.492809,-20.498374,2004,8,6,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,887.63
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.D4,D4,H,Greenland.Zackenberg.D4.H,plot,74.492826,-20.498307,2004,8,11,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,863.63
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.D5,D5,A,Greenland.Zackenberg.D5.A,plot,74.468813,-20.548047,2004,6,23,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,511.25
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.D5,D5,B,Greenland.Zackenberg.D5.B,plot,74.468795,-20.548047,2004,6,28,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,407.69
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.D5,D5,C,Greenland.Zackenberg.D5.C,plot,74.468759,-20.548115,2004,7,5,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,446.96
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.D5,D5,CO2,Greenland.Zackenberg.D5.CO2,plot,74.468858,-20.548179,2004,8,16,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,1252.59
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.D5,D5,D,Greenland.Zackenberg.D5.D,plot,74.468733,-20.548317,2004,7,12,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,803.97
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.D5,D5,E,Greenland.Zackenberg.D5.E,plot,74.468751,-20.548484,2004,7,18,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,829.95
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.D5,D5,F,Greenland.Zackenberg.D5.F,plot,74.468778,-20.54855,2004,7,29,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,632.95
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.D5,D5,G,Greenland.Zackenberg.D5.G,plot,74.468796,-20.548516,2004,8,3,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,825.42
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.D5,D5,H,Greenland.Zackenberg.D5.H,plot,74.468823,-20.548448,2004,8,10,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,889.77
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.G1,G1,A,Greenland.Zackenberg.G1.A,plot,74.470034,-20.540483,2004,6,24,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,226.72
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.G1,G1,B,Greenland.Zackenberg.G1.B,plot,74.47007,-20.540549,2004,6,30,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,326.84
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.G1,G1,C,Greenland.Zackenberg.G1.C,plot,74.470097,-20.540615,2004,7,5,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,82.85
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.G1,G1,CO2,Greenland.Zackenberg.G1.CO2,plot,74.470277,-20.541112,2004,8,17,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,0
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.G1,G1,D,Greenland.Zackenberg.G1.D,plot,74.470124,-20.540715,2004,7,13,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,425.36
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.G1,G1,E,Greenland.Zackenberg.G1.E,plot,74.470151,-20.540815,2004,7,23,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,373.19
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.G1,G1,F,Greenland.Zackenberg.G1.F,plot,74.470187,-20.54088,2004,7,29,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,617.98
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.G1,G1,G,Greenland.Zackenberg.G1.G,plot,74.470223,-20.54098,2004,8,3,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,963.69
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.G1,G1,H,Greenland.Zackenberg.G1.H,plot,74.47025,-20.541046,2004,8,10,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,440.46
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.G3,G3,A,Greenland.Zackenberg.G3.A,plot,74.478957,-20.516991,2004,6,25,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,178.48
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.G3,G3,B,Greenland.Zackenberg.G3.B,plot,74.47893,-20.516991,2004,7,1,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,305.03
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.G3,G3,C,Greenland.Zackenberg.G3.C,plot,74.478903,-20.516992,2004,7,6,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,236.26
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.G3,G3,CO2,Greenland.Zackenberg.G3.CO2,plot,74.478957,-20.517191,2004,8,17,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,768.14
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.G3,G3,D,Greenland.Zackenberg.G3.D,plot,74.478885,-20.51706,2004,7,15,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,492.04
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.G3,G3,E,Greenland.Zackenberg.G3.E,plot,74.478876,-20.51716,2004,7,23,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,1011.75
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.G3,G3,F,Greenland.Zackenberg.G3.F,plot,74.478886,-20.517261,2004,8,2,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,453.81
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.G3,G3,G,Greenland.Zackenberg.G3.G,plot,74.478904,-20.517293,2004,8,7,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,115.1
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.G3,G3,H,Greenland.Zackenberg.G3.H,plot,74.478912,-20.517293,2004,8,12,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,833.76
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.G5,G5,A,Greenland.Zackenberg.G5.A,plot,74.488784,-20.50232,2004,6,26,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,197.91
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.G5,G5,B,Greenland.Zackenberg.G5.B,plot,74.488757,-20.502221,2004,7,4,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,55.97
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.G5,G5,C,Greenland.Zackenberg.G5.C,plot,74.488739,-20.502188,2004,7,8,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,113.22
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.G5,G5,CO2,Greenland.Zackenberg.G5.CO2,plot,74.488784,-20.502555,2004,8,19,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,578.49
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.G5,G5,D,Greenland.Zackenberg.G5.D,plot,74.488703,-20.502256,2004,7,17,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,566.84
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.G5,G5,E,Greenland.Zackenberg.G5.E,plot,74.488685,-20.502323,2004,7,25,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,246.47
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.G5,G5,F,Greenland.Zackenberg.G5.F,plot,74.488686,-20.502424,2004,7,30,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,233.9
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.G5,G5,G,Greenland.Zackenberg.G5.G,plot,74.488704,-20.502524,2004,8,6,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,578.85
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.G5,G5,H,Greenland.Zackenberg.G5.H,plot,74.488731,-20.50259,2004,8,11,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,374.49
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.K2,K2,A,Greenland.Zackenberg.K2.A,plot,74.47997,-20.55138,2004,6,25,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,162.26
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.K2,K2,B,Greenland.Zackenberg.K2.B,plot,74.479979,-20.551379,2004,7,2,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,198.89
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.K2,K2,C,Greenland.Zackenberg.K2.C,plot,74.480006,-20.551278,2004,7,7,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,142.25
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.K2,K2,CO2,Greenland.Zackenberg.K2.CO2,plot,74.480273,-20.550668,2004,8,18,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,425.55
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.K2,K2,D,Greenland.Zackenberg.K2.D,plot,74.480032,-20.55121,2004,7,15,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,390.99
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.K2,K2,E,Greenland.Zackenberg.K2.E,plot,74.480184,-20.550905,2004,7,24,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,340.05
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.K2,K2,F,Greenland.Zackenberg.K2.F,plot,74.480193,-20.550871,2004,8,2,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,452.57
ds14,"Arndal M, Michelsen A, Tamstorf M",Greenland,Zackenberg,Greenland.Zackenberg.K2,K2,G,Greenland.Zackenberg.K2.G,plot,74.48022,-20.550837,2004,8,8,Arndal et al. 2009,"Arndal et al. 2009. Seasonal variation in gross ecosystem production, plant biomass, and carbon and nitrogen pools in five high arctic vegetation types. Arctic, Antarctic, and Alpine Research 41:164-173.",High Arctic,351.61
